Date,Open,High,Low,Close,Change(Pips),Change(%),
04/01/2025 09:15,3131.45,3132.43,3130.82,3131.98,53,0.02,
04/01/2025 09:10,3132.11,3132.82,3131.26,3131.43,-68,-0.02,
04/01/2025 09:05,3131.33,3132.11,3130.51,3132.11,78,0.02,
04/01/2025 09:00,3131,3132.63,3130.05,3131.33,33,0.01,
04/01/2025 08:55,3131.88,3131.97,3129.23,3130.98,-90,-0.03,
04/01/2025 08:50,3131.72,3132.24,3130.16,3131.87,15,0.00,
04/01/2025 08:45,3132.32,3133.28,3131.42,3131.57,-75,-0.02,
04/01/2025 08:40,3133,3133.65,3132.31,3132.34,-66,-0.02,
04/01/2025 08:35,3132.07,3133.98,3131.04,3133,93,0.03,
04/01/2025 08:30,3132.31,3132.75,3131.57,3131.95,-36,-0.01,
04/01/2025 08:25,3132.65,3133.46,3131.54,3132.3,-35,-0.01,
04/01/2025 08:20,3132.42,3134.19,3131.35,3132.54,12,0.00,
04/01/2025 08:15,3135.06,3135.68,3132.4,3132.57,-249,-0.08,
04/01/2025 08:10,3133.97,3135.26,3133.46,3135.04,107,0.03,
04/01/2025 08:05,3130,3133.82,3129.86,3133.79,379,0.12,
04/01/2025 08:00,3127.58,3130.5,3126.33,3130.03,245,0.08,
04/01/2025 07:55,3126.92,3128.5,3126.72,3127.56,64,0.02,
04/01/2025 07:50,3124.78,3127.43,3124.53,3126.9,212,0.07,
04/01/2025 07:45,3126.12,3127.45,3124.01,3124.91,-121,-0.04,
04/01/2025 07:40,3128,3128.26,3125.51,3126.18,-182,-0.06,
